City,Location,Bedrooms,Bathrooms,Toilets,Price
Near,Hurlingham,1 beds,1 baths,1 Toilets,"18,000"
KHAN,AGA,1 beds,1 baths,1 Toilets,"18,000"
Nairobi,Loresho,1 beds,1 baths,1 Toilets,"10,000"
Nairobi,Ruaka,3 beds,1 baths,1 Toilets,"17,500"
Nairobi,Buruburu,2 beds,1 baths,1 Toilets,"15,000"
Road,Kagundo,2 beds,1 baths,1 Toilets,"12,000"
Nairobi,Lavington,1 beds,1 baths,1 Toilets,"12,000"
44,Githurai,1 beds,1 baths,1 Toilets,"10,000"
Nairobi,Hurlingham,1 beds,1 baths,1 Toilets,"7,000"
Nairobi,Karen,beds,1 baths,1 Toilets,"7,500"
Nairobi,Hurlingham,beds,1 baths,1 Toilets,"7,000"
Nairobi,Utawala,2 beds,2 baths,1 Toilets,"16,000"
ESTATE,Donholm,3 beds,3 baths,3 Toilets,"27,000"
1st,Parklands,1 beds,1 baths,1 Toilets,"10,000"
Rd,Mombasa,2 beds,1 baths,1 Toilets,"12,000"
Hill,Upper,2 beds,1 baths,1 Toilets,"12,000"
Kasarani,KASARANI,beds,1 baths,1 Toilets,"6,000"
Nairobi,Kasarani,1 beds,1 baths,1 Toilets,"9,000"
Nairobi,Parklands,beds,1 baths,1 Toilets,"7,000"
Nairobi,Donholm,1 beds,2 baths,1 Toilets,"10,000"
Nairobi,Pangani,1 beds,1 baths,1 Toilets,"9,000"
Central,Embakasi,1 beds,1 baths,1 Toilets,"10,000"
Langata,Karen,3 beds,1 baths,2 Toilets,"25,000"
Langata,Hillview,3 beds,1 baths,2 Toilets,"17,500"
Nairobi,Lavington,2 beds,1 baths,1 Toilets,"17,500"
Nairobi,Karen,2 beds,1 baths,1 Toilets,"15,000"
Langata,Hillview,2 beds,2 baths,2 Toilets,"17,500"
Estate,Garden,1 beds,1 baths,1 Toilets,"10,000"
Nairobi,Buruburu,beds,1 baths,1 Toilets,"7,000"
Nairobi,Mwiki,beds,1 baths,1 Toilets,"7,000"
Daima,Imara,2 beds,2 baths,2 Toilets,"18,000"
B,South,2 beds,2 baths,2 Toilets,"25,000"
Nairobi,Ngara,1 beds,1 baths,1 Toilets,"10,000"
Daima,Imara,1 beds,1 baths,1 Toilets,"12,000"
Daima,Imara,1 beds,1 baths,1 Toilets,"7,500"
B,South,1 beds,1 baths,1 Toilets,"15,000"
B,South,1 beds,1 baths,1 Toilets,"8,500"
Nairobi,Embakasi,2 beds, baths, Toilets,"15,000"
daima,Imara,1 beds,1 baths,1 Toilets,"6,000"
b,South,1 beds,1 baths,1 Toilets,"10,000"
Ruai,ruai,1 beds,1 baths,1 Toilets,"6,000"
mall,Mountain,1 beds,1 baths,1 Toilets,"13,000"
estate,fedha,2 beds,2 baths,2 Toilets,"18,000"
estate,fedha,2 beds,2 baths,2 Toilets,"18,000"
Fedha,Fedha,1 beds,1 baths,1 Toilets,"9,000"
Donholm,Donholm,2 beds,2 baths,2 Toilets,"18,000"
field,green,3 beds,3 baths,3 Toilets,"28,000"
daima,Imara,1 beds,1 baths,1 Toilets,"10,000"
Kasarani,ICIPE,2 beds,2 baths,2 Toilets,"20,000"
Nairobi,Karen,1 beds,1 baths,1 Toilets,"7,000"
Nairobi,Kangemi,1 beds,1 baths,1 Toilets,"5,000"
Nairobi,Hurlingham,1 beds,1 baths,1 Toilets,"12,000"
Nairobi,Kangemi,1 beds,1 baths,1 Toilets,"8,000"
Nairobi,Hurlingham,1 beds,1 baths,1 Toilets,"7,000"
Lavington,Lavington,2 beds,2 baths,2 Toilets,"23,000"
Utawala,Utawala,1 beds,1 baths,1 Toilets,"9,000"
Nairobi,Donholm,1 beds,1 baths,1 Toilets,"6,000"
B,South,1 beds,1 baths,1 Toilets,"10,000"
Nairobi,Umoja,3 beds,3 baths,3 Toilets,"23,000"
Nairobi,Roysambu,1 beds,1 baths,1 Toilets,"5,000"
Nairobi,Komarock,3 beds, baths, Toilets,"35,000"
Nairobi,Lavington,3 beds,3 baths,3 Toilets,"70,000"
Road,Convent,5 beds,4 baths,4 Toilets,"280,000"
Nairobi,Madaraka,2 beds,2 baths,2 Toilets,"20,000"
Nairobi,Zimmerman,3 beds,3 baths,3 Toilets,"26,000"
Nairobi,Komarock,2 beds,1 baths,1 Toilets,"12,000"
Nairobi,Zimmerman,2 beds,2 baths,2 Toilets,"17,000"
Roysambu,Zimmermann,2 beds,1 baths,1 Toilets,"10,000"
North,Kayole,2 beds,1 baths,1 Toilets,"10,000"
C,South,1 beds,1 baths,1 Toilets,"10,000"
Nairobi,Madaraka,1 beds,1 baths,1 Toilets,"15,000"
Kasarani,Ruai,1 beds,1 baths,1 Toilets,"10,000"
Nairobi,Madaraka,1 beds,1 baths,1 Toilets,"8,000"
Kasarani,Njiru,beds,1 baths,1 Toilets,"5,000"
Nairobi,Zimmerman,1 beds,1 baths,1 Toilets,"11,000"
Nairobi,Pangani,1 beds,1 baths,1 Toilets,"6,500"
Nairobi,Zimmerman,1 beds,1 baths,1 Toilets,"6,000"
Donholm,DONHOLM,2 beds,2 baths,2 Toilets,"18,000"
Rd,Gitanga,4 beds,4 baths,4 Toilets,"250,000"
Nairobi,Pangani,1 beds,1 baths,1 Toilets,"10,000"
Daima,Imara,1 beds,1 baths,1 Toilets,"6,000"
Nairobi,Kiamumbi,2 beds,2 baths,1 Toilets,"15,000"
Estate,Garden,2 beds,2 baths,1 Toilets,"20,000"
Gichuru,James,2 beds,2 baths,2 Toilets,"32,000"
Waiyaki,Kangemi,1 beds,1 baths,1 Toilets,"13,000"
Siwaka,Madaraka,1 beds,1 baths,1 Toilets,"13,000"
CO,UTHIRU,1 beds,1 baths,1 Toilets,"11,000"
CO,UTHIRU,2 beds,2 baths,2 Toilets,"16,500"
"road,sanasana",sore,beds,1 baths,1 Toilets,"7,000"
Drive,Mirema,2 beds,2 baths,2 Toilets,"21,000"
Estate,Garden,3 beds,2 baths,2 Toilets,"25,000"
Langata,Karen,2 beds,1 baths,2 Toilets,"25,000"
Langata,Karen,3 beds,1 baths,1 Toilets,"25,000"
Road,Kiambu,2 beds,1 baths,1 Toilets,"15,000"
Central,Kayole,2 beds,1 baths,1 Toilets,"10,000"
Nairobi,Joska,1 beds,1 baths,1 Toilets,"10,000"
Nairobi,Lavington,4 beds,2 baths,1 Toilets,"25,000"
Nairobi,Kilimani,2 beds,2 baths,1 Toilets,"30,000"
C,SOUTH,1 beds,1 baths,1 Toilets,"8,000"
Avenue,1st,4 beds,4 baths,4 Toilets,"85,000"
Hill,Upper,2 beds,2 baths,2 Toilets,"28,000"
Nairobi,Ruai,2 beds,2 baths,2 Toilets,"14,000"
Nairobi,Waithaka,2 beds,2 baths,2 Toilets,"17,000"
Nairobi,Buruburu,2 beds,2 baths,2 Toilets,"18,000"
Nairobi,Buruburu,3 beds,3 baths,3 Toilets,"30,000"
Hill,Upper,1 beds,1 baths,1 Toilets,"16,000"
Hill,Upper,1 beds,1 baths,1 Toilets,"9,000"
Nairobi,Ruai,1 beds,1 baths,1 Toilets,"8,000"
Nairobi,Ruai,1 beds,1 baths,1 Toilets,"5,500"
Nairobi,Waithaka,1 beds,1 baths,1 Toilets,"12,000"
Nairobi,Waithaka,1 beds,1 baths,1 Toilets,"7,000"
Nairobi,Buruburu,1 beds,1 baths,1 Toilets,"12,000"
Nairobi,Buruburu,1 beds,1 baths,1 Toilets,"7,500"
Road,Jogoo,1 beds,1 baths,1 Toilets,"9,000"
Hill,Upper,1 beds,1 baths,1 Toilets,"12,000"
KANGUNDO,RUAI,2 beds,2 baths,2 Toilets,"15,000"
Road,Kangundo,1 beds,1 baths,1 Toilets,"9,000"
Hill,Upper,1 beds,1 baths,1 Toilets,"21,000"
NEAR,WAITHAKA,beds,1 baths,1 Toilets,"12,000"
Kasarani,Ruai,2 beds,1 baths,1 Toilets,"12,000"
Drive,Riverside,3 beds,3 baths,3 Toilets,"270,000"
Nairobi,Huruma,3 beds,1 baths,2 Toilets,"20,000"
Nairobi,Githurai,2 beds,1 baths,1 Toilets,"12,000"
Nairobi,Buruburu,1 beds,1 baths,2 Toilets,"12,000"
West,Kahawa,2 beds,1 baths,1 Toilets,"12,000"
Nairobi,Ngara,1 beds,1 baths,1 Toilets,"12,000"
B,South,beds,1 baths,1 Toilets,"7,000"
Westlands,Riverside,2 beds,1 baths,1 Toilets,"15,000"
Sukari,Kahawa,1 beds, baths, Toilets,"6,000"
Nairobi,Ruai,1 beds,1 baths,1 Toilets,"8,000"
Nairobi,Parkland,2 beds,2 baths,2 Toilets,"20,000"
B,South,1 beds,1 baths,1 Toilets,"9,000"
Nairobi,Parkland,1 beds,1 baths,1 Toilets,"15,000"
Nairobi,Ngara,beds,1 baths,1 Toilets,"6,500"
Nairobi,Parkland,1 beds,1 baths,1 Toilets,"8,000"
Nairobi,Umoja,2 beds,2 baths,2 Toilets,"15,000"
South,Kariobangi,1 beds,1 baths,1 Toilets,"8,000"
avenue,first,1 beds,1 baths,1 Toilets,"7,000"
Utawala,utawala,1 beds,1 baths,1 Toilets,"6,000"
b,south,1 beds,1 baths,1 Toilets,"6,000"
Donholm,NAIVAS,1 beds,1 baths,1 Toilets,"6,500"
Thome,Thome,2 beds,2 baths,1 Toilets,"16,000"
Area,Langata,2 beds,2 baths,1 Toilets,"18,000"
View,Mountain,2 beds,2 baths,2 Toilets,"20,000"
Nairobi,Roysambu,2 beds,2 baths,2 Toilets,"20,000"
Nairobi,Donholm,beds,1 baths,1 Toilets,"7,000"
View,Mountain,1 beds,1 baths,1 Toilets,"10,000"
View,Mountain,1 beds,1 baths,1 Toilets,"7,000"
Oak,Near,2 beds,2 baths,2 Toilets,"18,000"
Nairobi,Roysambu,1 beds,1 baths,1 Toilets,"13,000"
Nairobi,Roysambu,1 beds,1 baths,1 Toilets,"7,000"
Dagoretti,Riruta,1 beds,1 baths,1 Toilets,"13,000"
Donholm,Donholm,beds,1 baths,1 Toilets,"6,000"
view,Mountain,1 beds,1 baths,1 Toilets,"10,000"
Madaraka,MADARAKA,1 beds,1 baths,1 Toilets,"10,000"
Pipeline,Pipeline,1 beds,1 baths,1 Toilets,"9,000"
Nairobi,Utawala,3 beds,2 baths,2 Toilets,"22,000"
View,Mountain,3 beds,3 baths,3 Toilets,"32,000"
ESTATE,THOME,3 beds,3 baths,3 Toilets,"35,000"
Estate,Greenspan,4 beds,4 baths,4 Toilets,"35,000"
Green,Donholm,5 beds,4 baths,5 Toilets,"42,000"
ESTATE,KIAMUMBI,1 beds,1 baths,1 Toilets,"10,000"
44,Githurai,1 beds,1 baths,1 Toilets,"9,000"
Season's,Kasarani,3 beds,3 baths,3 Toilets,"25,000"
Nairobi,Komarock,2 beds,1 baths,1 Toilets,"12,000"
Nairobi,Komarock,2 beds,1 baths,1 Toilets,"12,000"
Central,Embakasi,beds,1 baths,1 Toilets,"6,000"
Nairobi,Utawala,3 beds,3 baths,3 Toilets,"18,000"
C,South,2 beds,2 baths,2 Toilets,"20,000"
Area,Roysambu,3 beds,1 baths,1 Toilets,"15,000"
Nairobi,Donholm,1 beds,1 baths,1 Toilets,"6,000"
Nairobi,Ngara,beds,1 baths,1 Toilets,"6,000"
Nairobi,Donholm,1 beds,1 baths,1 Toilets,"6,000"
Nairobi,Utawala,2 beds,1 baths,1 Toilets,"15,000"
SHAPARA,OLE,1 beds,1 baths,1 Toilets,"8,000"
KHAN,AGA,2 beds,2 baths,2 Toilets,"30,000"
Donholm,NAIVAS,2 beds,2 baths,2 Toilets,"15,000"
Nairobi,Pangani,2 beds,2 baths,2 Toilets,"17,000"
Nairobi,Madaraka,2 beds,2 baths,2 Toilets,"16,000"
Nairobi,Karen,1 beds,1 baths,1 Toilets,"12,000"
Nairobi,Karen,2 beds,2 baths,2 Toilets,"16,000"
Nairobi,Karen,2 beds,2 baths,2 Toilets,"25,000"
West,Nairobi,2 beds,2 baths,2 Toilets,"20,000"
Nairobi,Kilimani,1 beds,1 baths,1 Toilets,"15,000"
Nairobi,Madaraka,2 beds,2 baths,2 Toilets,"20,000"
Ruthimitu,Uthiru,2 beds,2 baths,2 Toilets,"16,000"
Nairobi,Karen,1 beds,1 baths,1 Toilets,"15,000"
Nairobi,Karen,1 beds,1 baths,1 Toilets,"8,500"
West,Nairobi,1 beds,1 baths,1 Toilets,"13,000"
West,Nairobi,1 beds,1 baths,1 Toilets,"7,500"
Nairobi,Madaraka,1 beds,1 baths,1 Toilets,"13,000"
Nairobi,Madaraka,1 beds,1 baths,1 Toilets,"8,000"
Ruthimitu,Uthiru,1 beds,1 baths,1 Toilets,"10,000"
Ruthimitu,Uthiru,1 beds,1 baths,1 Toilets,"6,000"
Mlolongo,Mlolongo,1 beds,1 baths,1 Toilets,"9,000"
Langata,Langata,2 beds,2 baths,2 Toilets,"20,000"
Karen,Karen,3 beds,4 baths,4 Toilets,"70,000"
Donholm,Donholm,3 beds,2 baths,2 Toilets,"22,000"
west,Nairobi,1 beds,1 baths,1 Toilets,"7,000"
Sukari,Kahawa,2 beds,2 baths,2 Toilets,"14,000"
Nairobi,Hurlingham,1 beds,1 baths,1 Toilets,"7,000"
Nairobi,Madaraka,1 beds,1 baths,1 Toilets,"6,500"
Rd,Ngong,2 beds,2 baths,2 Toilets,"18,000"
Nairobi,Kasarani,1 beds,1 baths,1 Toilets,"10,000"
Area,Muthaiga,1 beds,1 baths,1 Toilets,"14,000"
Area,Kasarani,1 beds,1 baths,1 Toilets,"10,000"
Eastleigh,Eastleigh,2 beds,2 baths,1 Toilets,"18,000"
Eastleigh,Eastleigh,beds,1 baths,1 Toilets,"6,000"
B,South,1 beds,1 baths,1 Toilets,"6,000"
west,Kahawa,1 beds,1 baths,1 Toilets,"9,000"
Nairobi,Donholm,3 beds,3 baths,3 Toilets,"24,000"
Nairobi,Utawala,1 beds,1 baths,1 Toilets,"10,000"
Nairobi,Utawala,3 beds,3 baths,3 Toilets,"22,000"
Nairobi,Fedha,2 beds,2 baths,2 Toilets,"15,000"
Near,Karen,1 beds,1 baths,1 Toilets,"22,000"
mara,Donholm,3 beds,3 baths,3 Toilets,"30,000"
Siwaka,Madaraka,2 beds,2 baths,2 Toilets,"26,000"
1st,Parklands,1 beds,1 baths,1 Toilets,"17,000"
LANE,SCHOOL,1 beds,1 baths,1 Toilets,"12,000"
ROAD,KODI,1 beds,1 baths,1 Toilets,"7,000"
AVENUE,FIRST,1 beds,1 baths,1 Toilets,"10,000"
ARCARDE,ADAM'S,1 beds,1 baths,1 Toilets,"16,000"
TWO,JAMUHURI,2 beds,2 baths,2 Toilets,"22,000"
lane,school,1 beds,1 baths,1 Toilets,"7,000"
Buruburu,Buruburu,2 beds,2 baths,2 Toilets,"20,000"
family,Ruai,3 beds,3 baths,3 Toilets,"20,000"
Utawala,Utawala,2 beds,2 baths,2 Toilets,"16,000"
road,busia,2 beds,2 baths,2 Toilets,"20,000"
Kasarani,ICIPE,2 beds,2 baths,2 Toilets,"20,000"
NAIVAS,DONHOLM,2 beds,2 baths,2 Toilets,"17,000"
ESTATE,DAM,1 beds,1 baths,1 Toilets,"13,000"
"Road,",Fedha,3 beds,2 baths,2 Toilets,"45,000"
Nairobi,Donholm,1 beds,1 baths,1 Toilets,"10,000"
Drive,Riverside,3 beds,3 baths,3 Toilets,"95,000"
THIKA,RUARAKA,1 beds,1 baths,1 Toilets,"13,000"
GITHUNGURI,KILELESHWA,3 beds,3 baths,3 Toilets,"60,000"
mara,Donholm,1 beds,1 baths,1 Toilets,"12,000"
Nairobi,Thome,4 beds,3 baths,3 Toilets,"38,000"
Nairobi,Ngara,1 beds,1 baths,1 Toilets,"5,500"
B,South,2 beds,2 baths,2 Toilets,"25,000"
Nairobi,Fedha,3 beds,3 baths,3 Toilets,"30,000"
Nairobi,Fedha,2 beds,2 baths,2 Toilets,"18,000"
Nairobi,Madaraka,2 beds,2 baths,2 Toilets,"25,000"
Nairobi,Syokimau,1 beds,1 baths,1 Toilets,"2,370,000"
B,South,1 beds,1 baths,1 Toilets,"13,000"
B,South,1 beds,1 baths,1 Toilets,"7,500"
Nairobi,Fedha,1 beds,1 baths,1 Toilets,"12,000"
Syokimau,Syokimau,1 beds,1 baths,1 Toilets,"6,500"
buru,Buru,1 beds,1 baths,1 Toilets,"11,000"
close,Kiamumbi,1 beds,1 baths,1 Toilets,"16,000"
Utawala,Utawala,2 beds,2 baths,2 Toilets,"14,000"
Nairobi,Fedha,1 beds,1 baths,1 Toilets,"7,000"
Nairobi,Madaraka,1 beds,1 baths,1 Toilets,"13,000"
Nairobi,Madaraka,1 beds,1 baths,1 Toilets,"8,500"
"Road,",Fedha,2 beds,1 baths,1 Toilets,"18,000"
Nairobi,Madaraka,2 beds,2 baths,2 Toilets,"18,000"
Nairobi,Ruaka,1 beds,1 baths,1 Toilets,"6,000"
Nairobi,Ruaka,1 beds,1 baths,1 Toilets,"9,000"
"Road,",Fedha,1 beds,1 baths,1 Toilets,"15,000"
Kabete,Lower,1 beds,1 baths,1 Toilets,"6,000"
Parklands,Parklands,1 beds,1 baths,1 Toilets,"14,000"
SHAPARA,OLE,2 beds,2 baths,2 Toilets,"26,000"
Ruaka,Ruaka,1 beds,1 baths,1 Toilets,"11,000"
Pangani,Pangani,1 beds,1 baths,1 Toilets,"12,000"
Karen,KSL,1 beds,1 baths,1 Toilets,"17,000"
ROAD,SORE,1 beds,1 baths,1 Toilets,"14,000"
Nairobi,Roysambu,2 beds,2 baths,2 Toilets,"19,000"
Nairobi,Utawala,2 beds,2 baths, Toilets,"17,000"
Nairobi,Roysambu,1 beds,1 baths,1 Toilets,"13,000"
Nairobi,Roysambu,1 beds,1 baths,1 Toilets,"7,500"
Nairobi,Utawala,1 beds,1 baths,1 Toilets,"10,000"
Nairobi,Utawala,1 beds,1 baths,1 Toilets,"6,000"
close,Westland,1 beds,1 baths,1 Toilets,"7,000"
Utawala,Utawala,1 beds,1 baths,1 Toilets,"6,000"
road,Mumias,2 beds,1 baths,1 Toilets,"22,000"
Near,Karen,4 beds,4 baths,4 Toilets,"80,000"
TRM,Roysambu,2 beds,1 baths,2 Toilets,"22,000"
ESTATE,NYAYO,3 beds,2 baths,3 Toilets,"20,000"
ESTATE,NYAYO,3 beds,3 baths,3 Toilets,"26,000"
Season's,Kasarani,2 beds,2 baths,2 Toilets,"17,500"
Sukari,Kahawa,2 beds,2 baths,2 Toilets,"18,500"
Estate,Umoja,1 beds,1 baths,1 Toilets,"10,000"
DAIMA,IMARA,1 beds,1 baths,1 Toilets,"7,000"
Nairobi,Ruai,2 beds,2 baths,2 Toilets,"14,000"
Nairobi,Madaraka,2 beds,2 baths,2 Toilets,"20,000"
ESTATE,KIAMUMBI,3 beds,3 baths,3 Toilets,"23,000"
Nairobi,Ruai,1 beds,1 baths,1 Toilets,"8,000"
Nairobi,Embakasi,1 beds,1 baths,1 Toilets,"10,000"
Nairobi,Ruai,1 beds,1 baths,1 Toilets,"5,000"
Langata,Langata,1 beds,1 baths,1 Toilets,"10,000"
Langata,Langata,1 beds,1 baths,1 Toilets,"10,000"
Nairobi,Madaraka,1 beds,1 baths,1 Toilets,"12,000"
Nairobi,Madaraka,1 beds,1 baths,1 Toilets,"7,500"
Nairobi,Kasarani,3 beds, baths, Toilets,"25,000"
Nairobi,Langata,1 beds, baths, Toilets,"32,000"
Nairobi,Ruai,1 beds,1 baths,1 Toilets,"7,000"
Nairobi,Utawala,3 beds,3 baths,3 Toilets,"22,000"
Nairobi,Utawala,1 beds,1 baths,1 Toilets,"10,000"
Nairobi,Buruburu,3 beds,3 baths,3 Toilets,"28,000"
Nairobi,Buruburu,2 beds,2 baths,2 Toilets,"18,000"
Nairobi,Ruai,2 beds,2 baths,2 Toilets,"13,000"
Nairobi,Ruai,1 beds,1 baths,1 Toilets,"8,000"
Nairobi,Ruai,1 beds,1 baths,1 Toilets,"5,000"
Nairobi,Buruburu,2 beds,2 baths,2 Toilets,"12,000"
Nairobi,Buruburu,1 beds,1 baths,1 Toilets,"6,000"
B,SOUTH,1 beds,1 baths,1 Toilets,"8,000"
ESTATE,DAM,2 beds,2 baths,2 Toilets,"14,000"
Nairobi,Donholm,1 beds,1 baths,1 Toilets,"6,000"
View,Mountain,2 beds,2 baths,2 Toilets,"18,000"
Nairobi,Ruaka,2 beds,2 baths,2 Toilets,"18,000"
Nairobi,Karen,2 beds,2 baths,2 Toilets,"25,000"
Nairobi,Buruburu,2 beds,2 baths,2 Toilets,"12,000"
Nairobi,Kileleshwa,3 beds,3 baths,2 Toilets,"42,000"
Sukari,Kahawa,1 beds,1 baths,1 Toilets,"10,000"
Nairobi,Lavington,3 beds,3 baths,3 Toilets,"50,000"
Nairobi,Karen,1 beds,1 baths, Toilets,"15,000"
Nairobi,Karen,1 beds,1 baths,1 Toilets,"8,000"
Nairobi,Ruaka,1 beds,1 baths,1 Toilets,"6,000"
Nairobi,Ruaka,2 beds,2 baths,2 Toilets,"17,000"
Karen,Karen,1 beds,1 baths,1 Toilets,"17,000"
Zimmermann,Zimmerman,1 beds,1 baths,1 Toilets,"9,500"
Kabete,Lower,2 beds,2 baths,2 Toilets,"22,000"
Daima,Imara,3 beds,2 baths,2 Toilets,"25,000"
Buruburu,Buruburu,1 beds,1 baths,1 Toilets,"12,000"
Kileleshwa,Kileleshwa,1 beds,1 baths,1 Toilets,"12,000"
Sabaki,Mlolongo,1 beds,1 baths,1 Toilets,"10,000"
close,Ruaraka,1 beds,1 baths,1 Toilets,"6,500"
Mara,Donholm,2 beds,2 baths,2 Toilets,"18,000"
Jamhuri,Jamhuri,1 beds,1 baths,1 Toilets,"6,500"
Kangemi,equity,1 beds,1 baths,1 Toilets,"10,000"
Kangemi,equity,beds,1 baths,1 Toilets,"5,500"
C,South,1 beds,1 baths,1 Toilets,"15,000"
Makadara,Makadara,1 beds,1 baths,1 Toilets,"13,000,000"
TREE,FIG,1 beds,1 baths,1 Toilets,"7,000"
Nairobi,Zimmerman,3 beds,3 baths,3 Toilets,"24,000"
Nairobi,Zimmerman,2 beds,2 baths,2 Toilets,"16,000"
Nairobi,Ngara,2 beds,2 baths,2 Toilets,"20,000"
Nairobi,Zimmerman,1 beds,1 baths,1 Toilets,"10,000"
Nairobi,Zimmerman,1 beds,1 baths,1 Toilets,"7,500"
Nairobi,Ngara,1 beds,1 baths,1 Toilets,"13,000"
Nairobi,Ngara,1 beds,1 baths,1 Toilets,"8,000"
Hurlingham,Adam's,beds,1 baths,1 Toilets,"7,000"
daima,Imara,beds,1 baths,1 Toilets,"6,000"
Nairobi,Roysambu,1 beds,1 baths,1 Toilets,"5,500"
Area,Kasarani,1 beds,1 baths,2 Toilets,"10,000"
C,South,1 beds,1 baths,1 Toilets,"10,000"
avenue,4th,1 beds,1 baths,1 Toilets,"55,000"
Sukari,Kahawa,1 beds,1 baths,1 Toilets,"6,500"
B,South,1 beds,1 baths,1 Toilets,"7,000"
bank,Equity,1 beds,1 baths,1 Toilets,"7,000"
Nairobi,Ruai,3 beds,3 baths,3 Toilets,"20,000"
Nairobi,Hurlingham,2 beds,2 baths,2 Toilets,"28,000"
Estate,Garden,2 beds,2 baths,2 Toilets,"25,000"
Rd,Ngong,2 beds,2 baths,2 Toilets,"20,000"
Nairobi,Hurlingham,1 beds,1 baths,1 Toilets,"16,000"
Nairobi,Hurlingham,1 beds,1 baths,1 Toilets,"10,000"
Estate,Garden,1 beds,1 baths,1 Toilets,"15,000"
Estate,Garden,1 beds,1 baths,1 Toilets,"8,500"
Rd,Ngong,1 beds,1 baths,1 Toilets,"12,000"
Rd,Ngong,1 beds,1 baths,1 Toilets,"7,500"
Ruthimitu,Uthiru,1 beds,1 baths,1 Toilets,"5,000"
Nairobi,Ruaka,2 beds,2 baths,2 Toilets,"14,000"
Rd,Ngong,1 beds,1 baths,1 Toilets,"6,000"
2,Jamuhuri,2 beds,2 baths,2 Toilets,"20,000"
C,South,2 beds, baths, Toilets,"24,000"
ESTATE,THOME,2 beds,2 baths,2 Toilets,"25,500"
ESTATE,THOME,3 beds,3 baths,3 Toilets,"32,000"
mara,Donholm,1 beds,1 baths,1 Toilets,"12,000"
TRM,Roysambu,1 beds,1 baths,1 Toilets,"13,000"
DAIMA,IMARA,1 beds,1 baths,1 Toilets,"13,000"
ROAD,JABAVU,1 beds,1 baths,1 Toilets,"10,000"
Utawala,Utawala,3 beds,2 baths,2 Toilets,"20,000"
Ngara,Ngara,beds,1 baths,1 Toilets,"6,000"
Kasarani,KASARANI,beds,1 baths,1 Toilets,"6,000"
Rd,Ngong,1 beds,1 baths,1 Toilets,"11,500"
ROAD,THIKA,2 beds,2 baths,2 Toilets,"25,000"
SHAPARA,OLE,2 beds,2 baths,2 Toilets,"21,000"
Daima,Imara,1 beds,1 baths,1 Toilets,"6,000"
Pangani,Pangani,1 beds,1 baths,1 Toilets,"10,000"
mara,Donholm,2 beds,2 baths,2 Toilets,"18,500"
Upper,MATUMBATU,1 beds,1 baths,1 Toilets,"20,000"
Nairobi,Donholm,2 beds,2 baths,2 Toilets,"15,000"
Nairobi,Kileleshwa,3 beds, baths, Toilets,"40,000"
B,South,1 beds,1 baths,1 Toilets,"6,500"
Nairobi,Mwiki,1 beds,1 baths,1 Toilets,"7,500"
Kangemi,Kangemi,1 beds,1 baths,1 Toilets,"8,000"
Nairobi,Kasarani,1 beds,1 baths,1 Toilets,"15,000"
Area,Kasarani,2 beds,2 baths,2 Toilets,"18,000"
Kasarani,ICIPE,2 beds,2 baths,2 Toilets,"15,000"
SCHOOL,KENYA,1 beds,1 baths,1 Toilets,"7,000"
B,South,1 beds,1 baths,1 Toilets,"13,000"
ESTATE,DAM,1 beds,1 baths,1 Toilets,"6,500"
Donholm,CALTEX,1 beds,1 baths,1 Toilets,"11,000"
Donholm,CALTEX,1 beds,1 baths,1 Toilets,"7,000"
Nairobi,Kawangware,1 beds,1 baths,1 Toilets,"6,000"
Nairobi,Kangemi,1 beds,1 baths,1 Toilets,"6,000"
Rd,Ngong,2 beds,2 baths,2 Toilets,"19,000"
West,Nairobi,1 beds,1 baths,1 Toilets,"22,000"
Nairobi,Syokimau,2 beds,2 baths,2 Toilets,"18,000"
Rd,Ngong,1 beds,1 baths,1 Toilets,"13,000"
Rd,Ngong,1 beds,1 baths,1 Toilets,"8,500"
West,Nairobi,1 beds,1 baths,1 Toilets,"13,000"
West,Nairobi,1 beds,1 baths,1 Toilets,"7,500"
Nairobi,Syokimau,1 beds,1 baths,1 Toilets,"12,000"
Nairobi,Syokimau,1 beds,1 baths,1 Toilets,"7,500"
Rd,Ngong,1 beds,1 baths,1 Toilets,"8,000"
Nairobi,Syokimau,1 beds,1 baths,1 Toilets,"9,000"
Nairobi,Lavington,3 beds, baths, Toilets,"10,000"
Road,Lenana,3 beds,2 baths,2 Toilets,"110,000"
Road,Lenana,4 beds,2 baths,2 Toilets,"100,000"
Nairobi,Langata,1 beds,1 baths,1 Toilets,"11,000"
Komarock,KOMAROCK,1 beds,1 baths,1 Toilets,"8,000"
Daima,Imara,2 beds,2 baths,2 Toilets,"20,000"
C,South,3 beds,3 baths,3 Toilets,"35,000"
B,South,2 beds,2 baths,2 Toilets,"18,000"
Nairobi,Ruaka,3 beds,3 baths,3 Toilets,"20,000"
Nairobi,Westlands,1 beds,1 baths,1 Toilets,"10,000"
West,Nairobi,1 beds,1 baths,1 Toilets,"10,000"
CENTER,KASUKU,1 beds,1 baths,1 Toilets,"21,000"
CENTER,KASUKU,1 beds,1 baths,1 Toilets,"21,000"
Daima,Imara,1 beds,1 baths,1 Toilets,"10,000"
Drive,Riverside,1 beds,1 baths,1 Toilets,"70,000"
Way,Waiyaki,1 beds,1 baths,1 Toilets,"7,000"
Way,Waiyaki,1 beds,1 baths,1 Toilets,"18,000"
