City,Location,Bedrooms,Bathrooms,Toilets,Price
Nairobi,Kilimani,1,1,,4000000
Nairobi,Kileleshwa,1,1,1,4000000
Nairobi,Lavington,1,1,1,4000000
Nairobi,Kilimani,1,1,1,4000000
Nairobi,Kileleshwa,1,1,1,4000000
Nairobi,Lavington,1,1,1,4000000
Roysambu,Marurui,1,1,1,10000
West,Kahawa,1,1,1,10000
Roysambu,Kahawa,1,1,1,10000
Roysambu,Githurai,1,1,1,10000
Nairobi,Kilimani,1,1,1,5000000
Nairobi,Kileleshwa,1,1,,5000000
Nairobi,Lavington,1,1,1,5000000
COURSE,RACE,1,1,1,8500
Donholm,donholm,1,1,1,7000
Nairobi,Pipeline,1,1,1,8000
Nairobi,Makongeni,1,1,1,7500
Nairobi,Muthaiga,1,1,1,7000
Nairobi,Hurlingham,1,1,1,7000
Nairobi,Embakasi,1,1,1,7000
WATER,KENYA,1,1,1,14000
THIKA,OFF,1,1,1,6500
DRIVE,TRM,1,1,1,6500
Nairobi,Embakasi,1,1,1,9000
Nairobi,Langata,1,1,1,6000
Nairobi,Utawala,1,1,1,6000
Nairobi,Umoja,1,1,1,16000
Nairobi,Umoja,1,1,1,6000
Nairobi,Utawala,1,1,1,5500
Nairobi,Pangani,,,,10000
ROAD,THIKA,3,3,3,28000
View,Mountain,3,3,3,25000
ROAD,SORE,1,1,1,16000
COURT,BUCHUMA,2,2,2,18000
SHAPARA,OLE,3,3,3,35000
SHAPARA,OLE,2,2,2,24000
close,"Ruai,",1,1,1,9000
ROAD,SORE,1,1,1,7000
WATER,KENYA,2,2,2,23000
Donholm,NAIVAS,1,1,1,9000
Olive,Runda,,,,12000000
Road,Thika,1,1,1,6000
Nairobi,Roysambu,1,1,1,9000
Road,Thika,,,,12000
Nairobi,Kileleshwa,2,2,3,22000
Nairobi,Kilimani,5,5,5,14000000
Nairobi,Kileleshwa,5,5,5,14000000
Nairobi,Lavington,5,5,5,14000000
Nairobi,Kilimani,5,5,5,23000000
Nairobi,Kileleshwa,5,5,5,23000000
Daima,Imara,,,,17000
Nairobi,Makadara,,,,17000
Nairobi,Lavington,5,5,5,23000000
Nairobi,Kilimani,5,5,5,18000000
Nairobi,Kileleshwa,5,5,5,18000000
Nairobi,Lavington,5,5,5,18000000
Nairobi,Kilimani,4,4,4,12000000
Nairobi,Lavington,4,4,4,12000000
Nairobi,Kileleshwa,4,4,4,12000000
Nairobi,Kilimani,4,4,4,9800000
Nairobi,Kileleshwa,4,4,4,9800000
Nairobi,Lavington,4,4,4,9800000
Nairobi,Kilimani,4,4,4,10500000
Nairobi,Kileleshwa,4,4,4,10500000
Nairobi,Lavington,4,4,4,10500000
Nairobi,Roysambu,2,2,2,18000
Nairobi,Langata,2,2,2,25000
Nairobi,Kilimani,2,2,2,4900000
Nairobi,Kileleshwa,2,2,2,4900000
Nairobi,Lavington,2,2,2,4900000
Nairobi,Kilimani,3,3,3,6200000
Nairobi,Kileleshwa,3,3,3,6200000
Nairobi,Lavington,3,3,3,6200000
Nairobi,Kilimani,3,3,3,8500000
Nairobi,Kileleshwa,3,3,3,8500000
Nairobi,Lavington,3,3,3,8500000
Nairobi,Kilimani,1,1,1,4000000
Nairobi,Kileleshwa,1,1,1,4000000
Nairobi,Lavington,1,1,1,4000000
Nairobi,Roysambu,1,1,1,12000
Nairobi,Kilimani,1,1,1,4000000
Nairobi,Kileleshwa,1,1,1,4000000
Nairobi,Lavington,1,1,1,4000000
Nairobi,Roysambu,1,1,1,7500
Nairobi,Kilimani,1,1,1,5000000
Nairobi,Kileleshwa,1,1,1,5000000
Nairobi,Lavington,1,1,1,5000000
Nairobi,Langata,1,1,1,12000
Nairobi,Langata,1,1,1,7500
Nairobi,Ruai,1,1,1,7000
Nairobi,Pipeline,1,1,1,7000
Nairobi,Roysambu,1,1,1,7000
Nairobi,Rosslyn,1,1,1,7000
Nairobi,Riverside,1,1,1,7000
Estate,Garden,,,,100000
SUKARI,KAHAWA,1,1,1,6500
SANA,SANA,1,1,1,7000
ROAD,JOGOO,1,1,1,6000
ROAD,NGONG,1,1,1,12500
Hurlingham,HURLINGHAM,1,1,1,8000
Nairobi,Muthaiga,1,1,1,13000
Nairobi,Muthaiga,1,1,1,7500
B,South,1,1,1,15000
B,South,2,2,2,8500
Nairobi,Parklands,1,1,1,7000
Wendani,Kahawa,1,1,1,3000
Nairobi,Ngara,1,1,1,8500
Nairobi,Makadara,,,,3500
Nairobi,Kangemi,1,1,1,3000
Donholm,NAIVAS,1,1,1,6500
Nairobi,Kasarani,1,1,2,15000
Nairobi,Utawala,1,1,1,8000
Rd,Mombasa,1,1,1,7000
Nairobi,Kasarani,1,1,1,7000
Nairobi,Donholm,1,1,1,7000
Nairobi,Pipeline,1,1,1,7000
Sabaki,Mlolongo,1,1,1,10000
Sukari,Kahawa,,,,35000
B,South,,,,12000
Sukari,Kahawa,2,2,2,15000
View,Mountain,3,3,3,30000
Nairobi,Hurlingham,2,2,2,29000
Nairobi,Hurlingham,1,1,1,15000
Nairobi,Hurlingham,1,1,1,8500
Hill,Upper,1,1,1,25000
Nairobi,Pangani,2,2,,18000
Nairobi,Umoja,1,1,1,9000
Nairobi,Buruburu,1,1,1,10000
Nairobi,Utawala,1,1,1,6000
Nairobi,Madaraka,1,1,1,6000
Nairobi,Komarock,1,1,1,6000
Ngara,Ngara,1,1,1,6500
Nairobi,Karen,2,2,2,15000
Nairobi,Umoja,2,2,2,18000
Nairobi,Hurlingham,2,2,2,25000
road,Outering,2,2,1,30000000
road,Outering,2,2,1,30000000
Hurlingham,D.O.D,1,1,1,17000
Westlands,Westlands,1,1,1,17000
Utawala,Utawala,2,2,2,15500
Cooparation,Uthiru,1,1,1,10000
plaza,Stima,1,1,1,6000
Icipe,Kasarani,1,1,1,12000
Sabaki,Mlolongo,1,1,1,10000
Nairobi,Kilimani,1,1,1,45000
road,Ngong,1,1,1,10000
Daima,Imara,1,1,1,15000
West,Nairobi,1,1,1,12000
Nairobi,Hurlingham,2,2,2,17000
C,South,2,2,2,25000
Nairobi,Lavington,5,5,5,60000000
Nairobi,Lavington,6,6,6,65000000
Donholm,NAIVAS,1,1,1,6500
Nairobi,Kilimani,5,5,5,14000000
Nairobi,Kileleshwa,5,5,5,14000000
Nairobi,Lavington,5,5,5,14000000
Donholm,NAIVAS,2,2,2,17000
Nairobi,Kilimani,5,5,5,18000000
Nairobi,Kileleshwa,5,5,5,18000000
Nairobi,Lavington,5,5,5,18000000
Ruthimitu,Uthiru,1,1,1,10000
Nairobi,Thome,1,1,1,14000
Nairobi,Kilimani,5,5,5,23000000
Nairobi,Kileleshwa,5,5,5,23000000
Nairobi,Lavington,5,5,5,23000000
Nairobi,Kilimani,4,4,4,9800000
Nairobi,Kileleshwa,4,4,4,9800000
Nairobi,Lavington,4,4,4,9800000
Nairobi,Kilimani,4,4,4,10500000
Nairobi,Kileleshwa,4,4,4,10500000
Nairobi,Lavington,4,4,4,10500000
Nairobi,Kilimani,4,4,4,14000000
Nairobi,Kileleshwa,4,4,4,14000000
Nairobi,Lavington,4,4,4,14000000
Nairobi,Kilimani,3,3,3,4900000
Nairobi,Kileleshwa,3,3,3,4900000
Nairobi,Lavington,3,3,3,4900000
Nairobi,Kilimani,3,3,3,6200000
Nairobi,Kileleshwa,3,3,3,6200000
Nairobi,Lavington,3,3,3,6200000
Nairobi,Kilimani,1,1,1,9000000
Nairobi,Kileleshwa,3,3,3,9000000
Nairobi,Lavington,3,3,3,9000000
Nairobi,Kilimani,1,1,1,4000000
Nairobi,Kileleshwa,1,1,1,4000000
Nairobi,Lavington,1,1,1,4000000
Nairobi,Kilimani,1,1,1,7000000
Nairobi,Kileleshwa,1,1,1,7000000
Nairobi,Lavington,1,1,1,7000000
Nairobi,Lavington,1,1,1,5000000
Nairobi,Kilimani,1,1,1,4000000
Nairobi,Kileleshwa,1,1,1,4000000
Nairobi,Lavington,1,1,1,4000000
avenue,1st,1,1,1,8000
road,Outering,2,2,2,27000
Daima,Imara,,,,25000
Ngong,Adams,1,1,1,6000
Roysambu,Roysambu,1,1,1,15000
Utawala,Utawala,1,1,1,10000
Utawala,Utawala,1,1,1,16000
Nairobi,Westlands,3,3,3,30000
Nairobi,Kangemi,2,2,2,15000
Nairobi,Kangemi,1,1,1,8500
Nairobi,Karen,4,4,4,140000
Daima,Imara,1,1,1,6000
Nairobi,Lavington,6,6,6,50000000
Area,Kasarani,3,3,3,20000
Area,Kasarani,3,3,3,20000
Nairobi,Lavington,6,6,6,55000000
Nairobi,Lavington,6,6,6,200000
Nairobi,Pangani,1,1,1,10000
Nairobi,Madaraka,1,1,1,7500
Nairobi,Kilimani,5,5,5,21000000
Nairobi,Kileleshwa,5,5,5,21000000
Nairobi,Lavington,5,5,5,21000000
Nairobi,Kilimani,4,4,4,10500000
Nairobi,Kileleshwa,5,5,5,10500000
Nairobi,Lavington,4,4,4,10500000
Nairobi,Westlands,2,2,2,25000
Nairobi,Pangani,1,1,1,9000
Nairobi,Pangani,1,1,1,9000
Nairobi,Parklands,2,2,2,20000
Nairobi,Ngara,1,1,,5500
Saba,Laini,1,1,1,4000000
Nairobi,Kileleshwa,1,1,1,4000000
Nairobi,Lavington,1,1,1,4000000
Nairobi,Karen,1,1,1,6000
Nairobi,Kilimani,1,1,1,4000000
Nairobi,Kileleshwa,1,1,1,4000000
Nairobi,Lavington,1,1,1,4000000
Nairobi,Kilimani,1,1,1,5000000
Nairobi,Kileleshwa,1,1,1,5000000
Nairobi,Lavington,1,1,1,5000000
Daima,Imara,2,2,2,18000
Nairobi,Utawala,1,1,1,6000
Nairobi,Madaraka,2,2,2,26000
Nairobi,Madaraka,1,1,1,13000
Nairobi,Madaraka,1,1,1,8000
Nairobi,Mlolongo,1,1,1,6000
Nairobi,Zimmerman,,,,6000
Nairobi,Langata,3,3,3,35000
Nairobi,Harambee,2,2,2,35000
View,Mountain,,,,21000
Ngara,Ngara,1,1,1,3500
road,Ngong,1,1,1,15000
gate,Fedha,1,1,1,10000
Karen,Karen,3,3,2,60000
Kabete,Lower,1,1,1,6000
Nairobi,Ngara,1,1,1,6000
Nairobi,Kileleshwa,2,2,2,25000
Highrise,Nyayo,1,1,1,12000
kabete,Lower,1,1,1,6000
Daima,Imara,2,2,2,18000
North,Dagoretti,1,1,1,6000
3,Phase,1,1,1,6500
James,Lavington,2,2,2,32000
Waiyaki,Zambezi,1,1,1,6500
KABETE,LOWER,1,1,1,12000
Sukari,Kahawa,1,1,1,6000
TWO,JAMUHURI,3,3,3,30000
Gardens,Nasra,2,2,2,20000
Hunters,Kasarani,1,1,1,11000
CO,UTHIRU,1,1,1,6500
West,Nairobi,1,1,1,7000
GITHUNGURI,KILELESHWA,2,2,2,32000
BYPASS,UTAWALA,1,1,1,7000
West,Nairobi,2,2,2,26500
Katani,Syokimau,2,2,2,25000
ESTATE,THOME,2,2,2,26000
TRM,Roysambu,1,1,1,13000
Nairobi,Donholm,2,2,2,18000
Wamuchiri,Ruaka,1,1,1,7000
Thika,Delview,5,5,5,15000000
Nairobi,Donholm,3,3,3,28000
Sukari,Kahawa,2,2,2,18000
Sukari,Kahawa,3,3,3,30000
DRIVE,TRM,1,1,1,13500
Nairobi,Ruaka,,,,10000
Nairobi,Donholm,1,1,1,12000
Nairobi,Donholm,1,1,1,7500
Nairobi,Lavington,8,8,8,95000000
Nairobi,Kileleshwa,6,6,6,60000000
Nairobi,Lavington,6,6,6,60000000
Sukari,Kahawa,1,1,1,11000
Nairobi,Kahawa,1,1,1,7500
Nairobi,Karen,,,,70000
Nairobi,Madaraka,1,1,1,8000
Hurlingham,HURLINGHAM,1,1,1,8000
Carwash,Kasarani,1,1,1,10000
Nairobi,Ruaka,4,4,3,38000
Nairobi,Kilimani,5,5,5,19000000
Nairobi,Kilimani,4,4,4,10000000
Nairobi,Kileleshwa,4,4,4,10000000
Nairobi,Lavington,4,4,4,10000000
Donholm,NAIVAS,1,1,1,6500
Thome,Thome,1,1,1,18000
Nairobi,Kilimani,1,1,1,4000000
Nairobi,Kileleshwa,1,1,1,4000000
rd.,kangundo,1,1,1,16000
Nairobi,Lavington,1,1,1,4000000
Nairobi,Kilimani,1,1,1,5000000
Nairobi,Kileleshwa,1,1,1,5000000
Nairobi,Lavington,1,1,1,5000000
Nairobi,Umoja,1,1,2,12000
Sabaki,Mlolongo,1,1,1,9000
Utawala,Utawala,1,1,1,6000
C,South,1,1,1,13000
close,Ruai,1,1,1,8500
Wendani,Kahawa,1,1,1,9000
Jamhuri,Jamhuri,1,1,1,12000
Karen,Karen,1,1,1,17000
Road,Greenspan,2,2,2,18000
Nairobi,Umoja,3,3,3,24000
West,Nairobi,2,2,2,35000
ICIPE,Kasarani,2,2,2,25000
thika,Off,2,2,2,24000
Buruburu,Buruburu,1,1,1,11000
Nairobi,Kawangware,1,1,1,8000
Nairobi,Donholm,1,1,2,15000
Thome,TRM,1,1,1,14000
Area,Kasarani,1,1,1,12000
Mara,Donholm,2,2,2,18000
Nairobi,Kilimani,5,5,5,19000000
Nairobi,Kileleshwa,5,5,5,19000000
Nairobi,Lavington,5,5,5,19000000
Nairobi,Kilimani,4,4,4,9800000
Nairobi,Kileleshwa,4,4,4,9800000
Nairobi,Lavington,4,4,4,9800000
Nairobi,Kilimani,4,4,4,9800000
Nairobi,Kileleshwa,4,4,4,9800000
Nairobi,Lavington,4,4,4,9800000
near,Chokaa,2,2,2,15000
Astrol,Utawala,2,2,2,20000
Nairobi,Lavington,1,1,1,18000
Nairobi,Kilimani,3,3,3,8500000
Nairobi,Kileleshwa,3,3,3,8500000
Nairobi,Lavington,3,3,3,8500000
Nairobi,Zimmerman,2,2,2,15000
Nairobi,Lavington,3,3,3,45000
ROAD,KATANI,2,2,2,23000
Nairobi,Mirema,2,2,2,15000
Nairobi,Kilimani,1,1,1,4000000
Nairobi,Kileleshwa,1,1,1,4000000
Nairobi,Lavington,1,1,1,4000000
Nairobi,Hurlingham,1,1,1,45000
Nairobi,Kileleshwa,2,2,2,30000
Muthaiga,Mirema,1,1,1,18000
Nairobi,Ruai,1,1,1,12000
Nairobi,Karen,3,3,3,40000
Nairobi,Buruburu,1,1,1,6000
Daima,Imara,2,2,2,20000
Nairobi,Buruburu,3,3,3,25000
Nairobi,Fedha,1,1,1,6500
View,Mountain,5,5,5,80000
2,Gate,2,2,2,14000
ROAD,THIKA,2,2,2,23000
South,KEWI,2,2,2,24000
Nairobi,Kilimani,4,4,4,9800000
Nairobi,Kileleshwa,4,4,4,9800000
Nairobi,Lavington,4,4,4,9800000
Roysambu,Marurui,2,2,2,30000
Kasarani,Ruai,2,2,2,30000
Kasarani,Njiru,2,2,2,30000
Road,Kagundo,1,1,2,30000
Nairobi,Ruaka,1,1,1,7000
Nairobi,Umoja,1,1,1,7000
Nairobi,Roysambu,1,1,1,7000
Nairobi,Pipeline,1,1,1,7000
Nairobi,Zimmerman,1,1,1,7000
Daima,Imara,2,2,2,20000
Nairobi,Kasarani,2,2,2,18000
Nairobi,Mlolongo,2,2,2,16000
Nairobi,Roysambu,1,1,1,5000
Daima,Imara,1,1,1,12000
Daima,Imara,1,1,1,7000
Nairobi,Kasarani,1,1,1,12000
Nairobi,Jamhuri,2,2,2,18000
Nairobi,Kasarani,1,1,1,7000
Nairobi,Jamhuri,1,1,1,6000
Nairobi,Mlolongo,1,1,1,8000
Nairobi,Mlolongo,1,1,1,5000
Nairobi,Umoja,1,1,1,5000
Drive,Mukima,2,2,2,40000
road,Muranga,2,2,2,25000
Nairobi,Karen,4,4,4,85000
West,Nairobi,2,2,2,22000
West,Nairobi,2,2,2,22000
Nairobi,Fedha,2,2,2,20000
Nairobi,Riverside,1,1,1,15000
Nairobi,Pipeline,1,1,1,12000
West,Nairobi,1,1,1,12000
Nairobi,Zimmerman,1,1,1,12000
Nairobi,Muthaiga,1,1,1,12000
Rd,Mombasa,1,1,1,12000
Nairobi,Kilimani,1,1,1,10000
West,Kahawa,1,1,1,10000
Sukari,Kahawa,1,1,1,10000
Nairobi,Donholm,1,1,1,10000
Nairobi,Embakasi,1,1,1,10000
Nairobi,Mihango,,,,7500
Nairobi,Donholm,1,1,1,12000
Nairobi,Lavington,1,1,1,5000000
Nairobi,Kilimani,1,1,1,4000000
Nairobi,Kileleshwa,1,1,1,4000000
Nairobi,Lavington,1,1,1,4000000
Nairobi,Kilimani,1,1,1,4000000
Nairobi,Kileleshwa,1,1,1,4000000
Nairobi,Lavington,1,1,1,4000000
Thika,RUIRU,1,1,1,5500
Nairobi,Ruaka,2,2,2,25000
Area,Kasarani,2,2,2,25000
Nairobi,Fedha,,,,9000
ICIPE,Kasarani,1,1,1,6000
Sabaki,Mlolongo,1,1,1,6000
avenue,First,1,1,1,17000
Roysambu,Shell,1,1,1,12000
center,Kasuku,1,1,1,18000
Pangani,Pangani,1,1,1,6000
Daima,Imara,3,3,3,30000
Nairobi,Fedha,1,1,1,6000
Nairobi,Donholm,1,1,1,6000
Nairobi,Westlands,3,3,3,45000
Nairobi,Kangemi,1,1,1,8000
Hill,Upper,1,1,2,30000
Langata,Karen,2,2,2,35000
Langata,Hillview,2,2,2,30000
Road,Kamiti,1,1,1,6500
Nairobi,Kilimani,5,5,5,14000000
Nairobi,Kileleshwa,5,5,5,14000000
Nairobi,Lavington,5,5,5,14000000
Nairobi,Buruburu,2,2,2,18000
Nairobi,Buruburu,3,3,3,28000
"road,sanasana",sore,1,1,1,7000
Nairobi,Kilimani,5,5,5,21000000
Nairobi,Kileleshwa,5,5,5,21000000
Nairobi,Lavington,5,5,5,21000000
Nairobi,Kilimani,4,4,4,10500000
Nairobi,Kileleshwa,4,4,4,10500000
Nairobi,Lavington,4,4,,10500000
Nairobi,Buruburu,1,1,1,12000
Nairobi,Buruburu,1,1,1,7500
Nairobi,Kilimani,3,3,3,9000000
Nairobi,Kileleshwa,3,3,3,9000000
Nairobi,Lavington,3,3,3,9000000
View,Mountain,3,3,3,28000
Nairobi,Kilimani,3,3,3,10000000
Nairobi,Kileleshwa,3,3,3,10000000
Nairobi,Lavington,3,3,3,10000000
Nairobi,Kilimani,1,1,1,12000
Nairobi,Lavington,1,1,1,45000
Nairobi,Pangani,1,1,1,18000
Nairobi,Kileleshwa,1,1,1,55000
Nairobi,Pangani,1,1,1,18000
Nairobi,Kilimani,1,1,1,5000000
Nairobi,Kileleshwa,1,1,1,5000000
Nairobi,Lavington,1,1,1,5000000
Nairobi,Kilimani,1,1,1,7000000
Nairobi,Kileleshwa,1,1,1,7000000
Nairobi,Lavington,1,1,1,7000000
Nairobi,Utawala,1,1,1,5000
Donholm,NAIVAS,2,2,2,16000
Nairobi,Langata,1,1,1,20000
Nairobi,Utawala,2,2,2,15000
Nairobi,Kilimani,2,2,2,35000
Near,Karen,2,2,2,35000
Nairobi,Karen,2,2,2,25000
Nairobi,Karen,1,1,1,15000
Nairobi,Karen,1,1,1,8500
Rd,Ngong,,,,10000
Estate,Garden,,,,90000
West,Kahawa,,,,18000
Nairobi,Lavington,6,6,6,200000
Nairobi,Lavington,6,6,6,220000
Nairobi,Lavington,6,6,6,280000
Nairobi,Lavington,6,6,6,50000000
Nairobi,Kileleshwa,6,6,6,55000000
Nairobi,Lavington,5,5,5,60000000
Nairobi,Kilimani,5,5,5,14000000
Nairobi,Kileleshwa,5,5,5,14000000
Nairobi,Lavington,5,5,5,14000000
Nairobi,Kilimani,5,5,5,18000000
Nairobi,Kileleshwa,5,5,5,18000000
Nairobi,Lavington,5,5,5,18000000
Nairobi,Kilimani,5,5,5,21000000
Nairobi,Kileleshwa,5,5,5,21000000
Nairobi,Lavington,5,5,5,21000000
Nairobi,Syokimau,1,1,1,25000
Nairobi,Kilimani,4,4,4,9800000
Nairobi,Kileleshwa,4,4,4,9800000
Nairobi,Lavington,4,4,4,9800000
Nairobi,Kilimani,4,4,4,9800000
Nairobi,Kileleshwa,4,4,4,9800000
Nairobi,Lavington,4,4,4,9800000
Nairobi,Kilimani,2,2,2,4900000
Nairobi,Kileleshwa,2,2,2,4900000
Nairobi,Lavington,2,2,2,4900000
Road,Icipe,1,1,1,6000
Nairobi,Kilimani,3,3,3,6200000
Nairobi,Kileleshwa,3,3,3,6200000
Nairobi,Lavington,3,3,3,6200000
Nairobi,Kilimani,3,3,3,9000000
Nairobi,Kileleshwa,3,3,3,9000000
Nairobi,Lavington,3,3,4,9000000
Nairobi,Kilimani,1,1,1,3500000
Nairobi,Kileleshwa,1,1,1,3500000
Nairobi,Lavington,1,1,1,3500000
university,Catholic,1,1,1,7000
Nairobi,Kilimani,1,1,1,4000000
Nairobi,Kileleshwa,1,1,1,4000000
Nairobi,Lavington,1,1,1,4000000
Nairobi,Kilimani,1,1,1,4000000
Nairobi,Kileleshwa,1,1,1,4000000
Nairobi,Lavington,1,1,1,4000000
LANE,SCHOOL,1,1,1,15000
West,Nairobi,2,2,2,23000
Nairobi,Buruburu,1,1,1,9000
Nairobi,Madaraka,1,1,1,5500
Nairobi,Hurlingham,1,1,1,10000
B,South,2,2,2,15000
ROAD,SORE,1,1,1,16000
SHAPARA,OLE,3,3,3,38000
B,South,1,1,1,10000
Nairobi,Donholm,1,1,1,5500
Nairobi,Ngara,1,1,1,10000
Nairobi,Thome,2,2,2,18000
Sukari,Kahawa,3,3,3,24000
Nairobi,Roysambu,1,1,1,9000
Nairobi,Ruaka,2,2,2,16000
Nairobi,Donholm,1,1,1,9000
Nairobi,Umoja,1,1,1,6000
ROAD,SORE,1,1,1,7000
Sukari,Kahawa,1,1,1,11000
Hurlingham,Hurlingham,1,1,1,17000
Mara,Donholm,1,1,1,6500
Kileleshwa,Kileleshwa,2,2,2,32000
Nairobi,Buruburu,1,1,1,12000
Nairobi,Buruburu,1,1,1,7500
Rd,Ngong,1,1,1,14000
Rd,Ngong,1,1,1,7500
Nairobi,Lavington,1,1,1,4900000
Nairobi,Kilimani,1,1,1,3500000
Nairobi,Kileleshwa,1,1,1,3500000
Nairobi,Lavington,1,1,1,3500000
Nairobi,Kilimani,1,1,1,4000000
Nairobi,Kileleshwa,1,1,1,4000000
Nairobi,Lavington,1,1,1,4000000
Satellite,Riruta,2,2,2,18000
44,Githurai,1,1,1,10000
Nairobi,Roysambu,2,2,2,16000
South,Dagoretti,1,1,1,15000
C,South,2,2,2,16000
Nairobi,Kangemi,1,1,1,6000
Nairobi,Buruburu,2,2,2,30000
West,Nairobi,1,1,1,16000
Nairobi,Langata,1,1,1,17000
Nairobi,Kiamumbi,1,1,1,10000
Nairobi,Kilimani,1,1,1,45000
Nairobi,Kileleshwa,1,1,1,45000
Nairobi,Lavington,1,1,1,45000
Nairobi,Kilimani,3,3,3,7000000
Nairobi,Kileleshwa,3,3,3,7000000
Nairobi,Lavington,3,3,3,7000000
Nairobi,Kilimani,5,5,5,21000000
Nairobi,Kileleshwa,5,5,,21000000
Nairobi,Lavington,5,5,5,21000000
Nairobi,Kilimani,5,5,5,19000000
Nairobi,Kileleshwa,5,5,5,19000000
Nairobi,Lavington,5,5,5,19000000
Nairobi,Karen,6,6,6,450000
Nairobi,Karen,6,6,6,350000
Nairobi,Kitisuru,6,6,6,350000
Nairobi,Ngara,2,2,1,12000
Nairobi,Ruaraka,2,2,2,12000
Daima,Imara,1,1,1,15000
Nairobi,Kileleshwa,3,3,,130000
Nairobi,Kileleshwa,4,4,4,16500000
Nairobi,Kileleshwa,4,4,4,110000
Nairobi,Ruaka,1,1,1,10000
Nairobi,Kilimani,5,5,5,14000000
Nairobi,Thome,2,2,2,15000
Nairobi,Kileleshwa,5,5,5,14000000
Nairobi,Lavington,5,5,5,14000000
Nairobi,Kilimani,4,4,4,18000000
Nairobi,Kileleshwa,4,4,4,18000000
Nairobi,Lavington,4,4,4,18000000
Nairobi,Kilimani,2,2,2,4900000
Nairobi,Kileleshwa,2,2,2,4900000
Nairobi,Ruaka,1,1,1,6000
Nairobi,Lavington,2,2,2,4900000
Nairobi,Kilimani,1,1,1,3500000
Nairobi,Kileleshwa,1,1,,3500000
Nairobi,Lavington,,,,3500000
Nairobi,Kileleshwa,1,1,1,4000000
Nairobi,Kilimani,1,1,1,4000000
Nairobi,Lavington,1,1,1,4000000
Kiamumbi,Kiamumbi,2,2,1,17000
Nairobi,Kileleshwa,1,1,,55000
Nairobi,Kileleshwa,3,3,3,75000
Nairobi,Kileleshwa,4,4,4,100000
Nairobi,Roysambu,1,1,1,12000
Nairobi,Roysambu,1,1,1,7500
Kabete,Lower,1,1,1,15000
Nairobi,Mirema,2,2,2,13000
West,Kahawa,2,2,2,18000
Nairobi,Pangani,1,1,1,10000
Nairobi,Kileleshwa,5,5,5,23000000
Nairobi,Lavington,5,5,5,23000000
Nairobi,Kilimani,4,4,4,14000000
Nairobi,Kileleshwa,4,4,4,15000000
Nairobi,Lavington,4,4,4,15000000
Nairobi,Kilimani,,,,5000
mall,Signature,2,2,2,25000
Roysambu,Roysambu,1,1,1,6000
roay,Bungoma,,,2,17000
Nairobi,Lavington,4,4,4,11000000
Nairobi,Lavington,4,4,4,12000000
Nairobi,Lavington,6,6,2,60000000
Nairobi,Syokimau,2,2,2,15000
Nairobi,Fedha,2,2,2,18000
Nairobi,Zimmerman,2,2,2,15000
Nairobi,Fedha,1,1,1,12000
Nairobi,Fedha,1,1,1,8000
Nairobi,Zimmerman,1,1,1,10000
Nairobi,Zimmerman,1,1,1,6000
estate,Dam,1,1,1,9000
Nairobi,Syokimau,1,1,1,25000
Nairobi,Utawala,2,2,2,17000
Area,Westlands,1,1,1,140000
Donholm,NAIVAS,2,2,2,16000
Area,Kasarani,1,1,2,12000
Nairobi,Madaraka,1,1,1,12000
Nairobi,Maziwa,1,1,1,12000
Daima,Imara,2,2,3,20000
Nairobi,Parklands,1,1,1,16000
Sukari,Kahawa,2,2,3,12000
Nairobi,Langata,1,1,1,18000
Nairobi,Ruaka,1,1,1,7000
Nairobi,Kileleshwa,2,2,3,18000
Daima,Imara,2,2,2,12000
Nairobi,Ngecha,1,1,1,6000
Nairobi,Ngara,1,1,1,6000
Nairobi,Kasarani,1,1,1,17000
Kilimani,kilimani,1,1,1,10000
Nairobi,Buruburu,1,1,1,6500
Nairobi,Buruburu,3,3,3,25000
Nairobi,Hurlingham,2,2,2,12000
Mara,Donholm,2,2,2,22000
Mara,Donholm,1,1,1,6500
Buruburu,Buruburu,1,1,1,11000
Syokimau,Syokimau,1,1,1,10000
Thome,Ruaraka,2,2,2,22000
Thika,trm,1,1,1,6000
settelite,Riruta,2,2,2,18000
Parklands,parklands,2,2,2,27000
3,Phase,1,1,1,14000
Marurui,MARURUI,1,1,1,8000
Kasarani,KASARANI,2,2,1,16000
Komarock,KOMAROCKS,2,2,2,18000
Utawala,UTAWALA,2,2,2,25000
west,kahawa,1,1,1,8000
Mlolongo,mlolongo,1,1,1,8000
Umoja,UMOJA,1,1,1,5500
Donholm,DONHOLM,1,1,2,8500
Nairobi,Langata,1,1,1,6000
Ngong,ADAMS,1,1,1,7000
Kenyatta,Woodley,1,1,1,13000
B,south,1,1,1,10000
Arcade,Adams,1,1,1,16000
Nairobi,Ngara,1,1,1,8000
Buruburu,Buruburu,1,1,1,18000
Wendani,Kahawa,,,,15000
Wendani,Kahawa,1,1,2,12000
Nairobi,Fedha,1,1,1,16000
Nairobi,Riruta,2,2,2,18000
Nairobi,Ngara,2,2,2,20000
Nairobi,Thome,1,1,1,12000
View,Mountain,1,1,1,18000
Nairobi,Embakasi,3,3,3,22000
Nairobi,Ngara,1,1,1,10000
Nairobi,Ngara,1,1,1,10000
Kabete,Lower,2,2,2,15000
Nairobi,Embakasi,1,1,1,10000
Daima,Imara,1,1,1,15000
Nairobi,Riruta,1,1,1,12000
Area,Kasarani,1,1,1,6000
C,South,1,1,1,12000
